ano,id_municipio,n_alunos_teste,prob_media_prevista,taxa_observada,meta,sigla_uf,gap_previsto_vs_meta
2024,3515806,11,0.44635063645108225,0.2727272727272727,37.09,SP,7.545063645108222
2024,4207577,33,0.829191657891372,0.9696969696969697,75.31,SC,7.609165789137194
2024,3169901,809,0.746626655166254,0.7861557478368356,67.05,MG,7.6126655166254125
2024,5102702,303,0.47022501613669915,0.42244224422442245,39.4,MT,7.622501613669918
2024,2202737,73,0.8610671154515728,0.9452054794520548,78.41,PI,7.696711545157285
2024,4212270,51,0.6200824351083373,0.6862745098039216,54.31,SC,7.698243510833727
2024,3118908,44,0.7875378263245426,0.7954545454545454,70.99,MG,7.763782632454266
2024,3131703,989,0.6879172528813692,0.6976744186046512,60.96,MG,7.831725288136916
2024,4103479,49,0.6757544147893055,0.6326530612244898,59.73,PR,7.84544147893056
2024,1100130,405,0.639982700965384,0.654320987654321,56.12,RO,7.878270096538401
2024,4108320,100,0.7842015505185718,0.8,70.52,PR,7.900155051857183
2024,3302452,105,0.7421224975099932,0.780952380952381,66.31,RJ,7.902249750999317
2024,5108402,3780,0.6114338052220264,0.6044973544973545,53.18,MT,7.963380522202641
2024,3557204,112,0.5252152827735861,0.5089285714285714,44.52,SP,8.00152827735861
2024,1703008,68,0.3561098303452494,0.19117647058823528,27.6,TO,8.01098303452494
2024,4127882,124,0.7421223908528747,0.7580645161290323,66.18,PR,8.032239085287458
2024,2108454,206,0.6914385403719643,0.6990291262135923,61.07,MA,8.073854037196433
2024,2605707,228,0.48492639936905346,0.5131578947368421,40.31,PE,8.182639936905346
2024,2307601,524,0.8818497213495325,0.8969465648854962,80.0,CE,8.184972134953256
2024,1712504,58,0.39568969619882255,0.3620689655172414,31.37,TO,8.198969619882252
2024,2109007,278,0.6996612039255534,0.7410071942446043,61.72,MA,8.24612039255534
2024,2908804,32,0.3948269754765936,0.40625,31.22,BA,8.262697547659364
2024,2614808,151,0.6834244515599424,0.7417218543046358,60.02,PE,8.322445155994238
2024,3513801,3765,0.5538056315771641,0.6,47.05,SP,8.330563157716412
2024,3165552,122,0.6218588827949982,0.6885245901639344,53.85,MG,8.33588827949982
2024,3128709,454,0.6620480122934377,0.6718061674008811,57.85,MG,8.35480122934377
2024,1713700,26,0.4480854125637499,0.46153846153846156,36.45,TO,8.358541256374984
2024,2702207,75,0.4968902502649908,0.5466666666666666,41.33,AL,8.359025026499083
2024,3145877,122,0.7397868042098132,0.7540983606557377,65.59,MG,8.388680420981316
2024,2614402,70,0.838603465501881,0.9428571428571428,75.45,PE,8.410346550188095
2024,3166808,162,0.716450814220018,0.7407407407407407,63.21,MG,8.435081422001794
2024,5206701,57,0.8050361521955405,0.8245614035087719,72.05,GO,8.453615219554052
2024,2923050,64,0.37379625110039805,0.390625,28.92,BA,8.459625110039802
2024,3515400,158,0.7409954075992115,0.8291139240506329,65.56,SP,8.539540759921138
2024,3554508,301,0.6209216247034788,0.6312292358803987,53.53,SP,8.562162470347879
2024,5005004,360,0.5067885918297236,0.5416666666666666,42.02,MS,8.658859182972357
2024,5101258,180,0.6243491412420341,0.6055555555555555,53.64,MT,8.794914124203409
2024,3537503,98,0.649071671897127,0.673469387755102,56.11,SP,8.797167189712695
2024,3125952,128,0.771905542347276,0.75,68.38,MG,8.810554234727604
2024,4216503,285,0.5009523962013634,0.43859649122807015,41.26,SC,8.835239620136349
2024,3127339,49,0.56722042189247,0.6530612244897959,47.75,MG,8.972042189246999
2024,1504406,189,0.4486472550689796,0.4497354497354497,35.89,PA,8.974725506897961
2024,3122355,99,0.6470120087271152,0.6363636363636364,55.72,MG,8.981200872711526
2024,3535200,76,0.7860836968000962,0.8421052631578947,69.6,SP,9.008369680009622
2024,2412807,41,0.3591167073091497,0.2926829268292683,26.88,RN,9.031670730914971
2024,3537404,205,0.7746147863237763,0.8390243902439024,68.39,SP,9.071478632377634
2024,2304202,1210,0.8908490042681457,0.9537190082644628,80.0,CE,9.08490042681457
2024,5006002,381,0.528813312834072,0.5695538057742782,43.79,MS,9.091331283407193
